smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LUMO
CC1=NC=C(C=C1)N2N=CC=N2,4.134259259,0.880185185,4.134259259,0.880185185,0.623943138,160.18,152.116,160.0748963,60,0,0.103927712,-0.259284596,0.259284596,0.103927712,1.166666667,1.916666667,2.5,15.45819578,10.34620778,1.94972597,-1.970924023,2.014356497,-1.98240905,5.255287757,0.747233773,2.426017999,349.0567026,8.388905057,6.675605728,6.675605728,5.860173345,3.654502335,3.654502335,2.47630438,2.47630438,1.545441354,1.545441354,0.92737823,0.92737823,-1.71,1093.428372,6.967210289,2.730925196,1.183982087,69.86842243,0,5.687386275,0,0,0,0,4.983978521,0,14.99386984,0,0,19.05647134,5.693927995,18.59053071,0,0,0,19.97784836,0,6.9237372,0,36.41719285,0,5.687386275,0,0,0,0,19.97784836,0,6.9237372,5.693927995,30.72326485,0,5.687386275,0,43.6,0,0,0,0,0,11.38131427,4.796506222,18.59053071,19.05647134,15.18134214,0,0,0,5.668425926,7.963408919,1.871764928,0,3.86212963,5.022864701,1.944739229,0,0.125,12,0,4,0,0,0,0,2,2,4,0,4,1,0,0,0,2,0.97072,43.891,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.363243889
CC(C)(C#N)C1=CNC2=C1C=CC=N2,9.041005291,-0.470949074,9.041005291,0.470949074,0.74102649,185.23,174.142,185.0952974,70,0,0.13704403,-0.345813393,0.345813393,0.13704403,1.5,2.285714286,3,14.83526005,9.864838815,2.227689576,-2.128254519,2.279652723,-2.123242138,5.807619371,0.693321421,2.716323773,502.4721555,10.18179828,8.203828268,8.203828268,6.648995135,4.488104556,4.488104556,3.838723,3.838723,2.403961431,2.403961431,1.533260942,1.533260942,-1.82,2246.230022,8.763953707,2.845083623,1.161272751,82.39422419,4.983978521,5.647177221,0,0,0,0,0,4.983978521,5.261891555,0,0,31.54366003,17.77991136,11.48421178,0,11.03340144,5.261891555,9.967957042,0,19.26246487,0,30.08987277,0,6.069221313,0,0,0,0,9.967957042,5.414990469,11.33111287,19.41092589,24.52642128,0,11.03340144,0,52.47,5.414990469,0,0,0,0,16.59685293,0,6.196843572,32.17705211,16.03717835,5.261891555,0,0,7.251067177,10.06790344,1.370648148,0,6.149566799,3.600073696,3.810740741,0,0.272727273,14,1,3,0,0,0,0,2,2,2,1,3,1,0,0,0,2,2.36408,54.7327,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.056739185
CC1=CC2=C(C(CN2)(C)C)N=C1,4.449074074,0.197453704,4.449074074,0.197453704,0.631526487,162.236,148.124,162.1156984,64,0,0.070800499,-0.382611027,0.382611027,0.070800499,1.5,2.25,3,14.97015204,9.911260948,2.302786967,-2.145993059,2.337639136,-2.194525088,5.569806154,0.568392027,2.549539268,315.61466,8.767584714,7.809020915,7.809020915,5.59415358,4.304937872,4.304937872,4.146272192,4.146272192,2.386245478,2.386245478,1.643186032,1.643186032,-1.05,651.4670088,7.591445353,2.219477378,0.986157444,73.0197927,5.316788604,0,0,0,0,0,4.983978521,0,0,0,13.8474744,18.55355576,18.15659045,11.38131427,0,5.687386275,0,4.983978521,0,26.18620207,11.86154501,23.52059013,0,0,5.316788604,5.687386275,0,0,11.52873493,5.414990469,6.9237372,25.10485389,12.26321064,0,0,0,24.92,0,0,0,5.414990469,0,6.544756406,16.94476576,0,6.196843572,37.13834579,0,0,0,4.449074074,3.368703704,3.828981481,0,2.163773148,1.938078704,7.501388889,0,0.5,12,1,2,0,1,1,0,1,1,2,1,2,0,0,0,0,2,2.09312,50.4897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.401008507
COC1=CC2=NC=CN2C=C1CO,9.03276455,-0.030462963,9.03276455,0.030462963,0.740653603,178.191,168.111,178.0742276,68,0,0.139866894,-0.496184632,0.496184632,0.139866894,1.615384615,2.461538462,3.153846154,16.46650548,10.24826579,2.037040649,-2.056144759,2.19146437,-1.949332617,5.475459812,0.272856768,2.665436718,384.471965,9.259148545,7.266396935,7.266396935,6.346866553,3.953322594,3.953322594,2.717875038,2.717875038,1.960478963,1.960478963,1.295754327,1.295754327,-1.55,1669.349202,8.066764246,3.064707597,1.248164946,75.40687471,14.24408495,11.39668905,0,0,0,0,0,4.983978521,0,0,0,0,30.22034927,13.71667951,9.843390349,5.647177221,0,9.384673127,0,6.606881965,7.109797541,30.22034927,0,5.749511833,4.736862954,0,5.749511833,0,21.60099806,6.606881965,0,5.563451492,24.65689778,0,5.647177221,0,46.76,0,0,0,6.606881965,5.749511833,11.21062871,0,25.56985175,10.59753818,4.983978521,9.843390349,6.941712963,0,4.104053288,9.03276455,1.571342593,0.667777778,1.797175926,5.338321051,-0.030462963,1.577314815,0.222222222,13,1,4,0,0,0,0,2,2,4,1,4,2,0,0,0,2,0.8352,47.6668,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.101256381
CC(C)(C1=CN2C=CN=C2C=C1)O,9.752208995,-0.793194444,9.752208995,0.793194444,0.715606917,176.219,164.123,176.094963,68,0,0.13614288,-0.385696688,0.385696688,0.13614288,1.384615385,2.153846154,2.846153846,16.28141641,10.00804414,2.153516468,-2.168923879,2.188441021,-2.153759599,5.398800916,0.078140051,2.607019264,425.6625207,9.474691495,7.728392132,7.728392132,6.071498211,4.228109133,4.228109133,3.669502394,3.669502394,2.095199308,2.095199308,1.281917191,1.281917191,-1.35,1187.659697,8.257414582,2.568497368,1.424687233,76.65827159,9.507222001,5.647177221,0,0,0,0,0,4.983978521,0,0,6.066367068,25.47729296,18.59053071,5.601050811,5.106527395,5.647177221,0,9.384673127,0,19.44852521,0,36.28671634,0,0,0,0,0,0,14.49120052,5.601050811,0,19.41092589,30.72326485,0,5.647177221,0,37.53,5.601050811,5.106527395,0,0,0,11.21062871,0,20.04431797,28.92711589,4.983978521,0,1.896134259,0,4.123202948,9.752208995,0.990138889,0,3.787337963,5.496422902,3.537887377,0,0.3,13,1,3,0,0,0,0,2,2,3,1,3,1,0,0,0,2,1.5617,50.4368,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.204794236
CC1=C2C=CNC2=C(C(=N1)OC)C#N,8.966817838,0.374953704,8.966817838,0.374953704,0.739323381,187.202,178.13,187.0745619,70,0,0.233340173,-0.479987978,0.479987978,0.233340173,1.571428571,2.357142857,3,16.47327283,10.15434832,2.119236797,-2.038193935,2.254322877,-1.949789004,5.876182602,0.396217777,2.905007224,521.882012,10.12939203,7.95737602,7.95737602,6.774386908,4.193876431,4.193876431,2.959639739,2.959639739,2.175065837,2.175065837,1.504565232,1.504565232,-2.02,2529.552816,8.572591186,3.03578497,1.027987407,81.14282731,9.720841475,11.6326728,0,5.879988336,0,0,0,4.983978521,5.261891555,0,0,12.99010427,11.58306779,18.32042625,4.736862954,10.90292493,5.261891555,9.967957042,0,6.9237372,7.109797541,23.52059013,0,11.94920965,4.736862954,0,5.879988336,0,17.07775458,0,18.25485007,11.25737949,12.26321064,0,10.90292493,0,61.7,0,0,0,0,11.44343983,16.59685293,7.109797541,6.196843572,12.99010427,16.03717835,9.998754509,5.040925926,0,7.210231481,9.927327098,2.10375,0.374953704,3.984814815,1.791296296,1.888737717,1.511296296,0.2,14,1,4,0,0,0,0,2,2,3,1,4,1,0,0,0,2,1.7516,52.0977,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.448251053
CNC(=O)OCC1=CC=CC(=N1)CO,10.72909809,-0.498887472,10.72909809,0.104675926,0.73497471,196.206,184.11,196.0847922,76,0,0.406757326,-0.443055026,0.443055026,0.406757326,1.571428571,2.285714286,2.928571429,16.54726874,10.2930734,2.004601911,-2.035523276,2.005625932,-2.187328102,5.660560469,0.140077755,2.538487457,314.6803059,10.38890506,7.857188142,7.857188142,6.757550155,4.161488504,4.161488504,2.604508264,2.604508264,1.581704981,1.581704981,0.90935861,0.90935861,-1.62,1600.804197,10.46077544,5.183514266,3.023454839,81.72998282,15.16017895,6.606881965,0,0,0,6.093240071,4.983978521,4.794537184,0,0,6.066367068,12.13273414,7.047671983,17.99473795,14.63792753,6.093240071,0,10.30076712,0,13.21376393,7.047671983,29.5869572,0,0,5.316788604,4.794537184,0,0,23.23141797,17.95062688,0,11.38785599,18.19910121,0,0,0,71.45,6.093240071,4.794537184,0,13.21376393,11.38785599,0,7.047671983,18.19910121,0,10.30076712,9.843390349,4.782544407,0,14.77158958,11.12851293,1.169589475,0,5.173203656,-0.498887472,-0.012571885,1.486019306,0.333333333,14,2,5,0,0,0,0,1,1,4,2,5,3,0,0,0,1,0.4299,49.4045,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.964738794
C#CCC1=CN2C=CC=CC2=N1,5.183114135,0.598888889,5.183114135,0.598888889,0.571922918,156.188,148.124,156.0687483,58,0,0.136509422,-0.306789492,0.306789492,0.136509422,1.5,2.416666667,3.166666667,14.98421182,10.34728393,1.965174946,-1.861949542,2.034475957,-1.770400476,5.39334444,1.173707864,2.561872342,401.2804598,8.388905057,6.565635587,6.565635587,5.898178148,3.760350358,3.760350358,2.57924818,2.57924818,1.697061714,1.697061714,1.176931727,1.176931727,-1.75,1008.382802,6.929506173,2.707135179,1.057498857,70.86326323,4.400694606,5.647177221,0,0,0,0,0,4.983978521,0,12.34378421,6.066367068,12.13273414,12.39368714,12.11474962,0,5.647177221,0,9.384673127,0,6.420821623,0,36.28671634,0,12.34378421,0,0,0,0,9.384673127,6.420821623,12.34378421,5.693927995,30.59278835,0,5.647177221,0,17.3,0,0,0,0,6.420821623,11.34110522,0,0,34.99348295,10.90441284,6.423349896,1.964953704,0,4.322916667,0,1.894861111,2.569111867,5.885256992,9.696232993,0,0,0.1,12,0,2,0,0,0,0,2,2,2,0,2,1,0,0,0,2,1.51,47.729,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1.19837244
C1=CN=C2C(=C1C(=O)O)N=CS2,10.64972222,-0.964537037,10.64972222,0.209490741,0.719814472,180.188,176.156,179.9993484,60,0,0.33756689,-0.477580335,0.477580335,0.33756689,1.5,2.333333333,3.083333333,32.13345817,10.23734588,2.094029485,-1.921015771,2.175482063,-1.967902492,7.158636125,0.069853159,2.818906953,437.6539259,8.552041764,5.890188175,6.706684756,5.7876937,3.203177192,4.082830003,2.169784202,3.003003304,1.467235619,2.200072936,0.947343811,1.601310319,-1.49,938.0811359,7.174854571,2.526652353,0.947236543,71.51342485,5.106527395,10.34709714,0,0,0,5.969305288,0,14.76249423,0,11.33678588,0,6.066367068,6.196843572,11.07399077,9.901064579,27.6531883,0,9.967957042,0,0,0,23.33720141,0,0,0,0,0,11.33678588,21.04378972,0,0,10.35798868,17.77374991,0,10.34709714,0,63.08,5.969305288,4.794537184,0,5.563451492,10.34709714,0,23.59999652,5.510539274,0,9.967957042,5.106527395,0,1.333333333,19.2037037,8.738055556,2.264490741,-0.964537037,1.448796296,1.476157407,0,0,0,12,1,4,0,0,0,0,2,2,4,1,5,1,0,0,0,2,1.3895,44.3743,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-2.50586099
C[C@H]1COC(=O)C2=C1N=C(C=C2)N,11.23932634,-0.305,11.23932634,0.13537037,0.600199848,178.191,168.111,178.0742276,68,0,0.339526208,-0.461346173,0.461346173,0.339526208,1.615384615,2.384615385,3.153846154,16.5345845,10.00222339,2.247174736,-2.199827634,2.242787242,-2.21959652,5.915283605,0.04447338,2.56520949,362.6323762,9.422285252,7.280218034,7.280218034,6.18154055,4.117769452,4.117769452,3.168427117,3.168427117,2.097392112,2.097392112,1.396308173,1.396308173,-1.58,1077.306641,8.03819153,2.725149126,1.238798249,75.71994643,10.47053043,5.817862778,0,0,0,5.969305288,0,9.778515705,0,0,6.9237372,12.13273414,5.917906046,17.86426145,9.531400138,11.78716807,0,4.983978521,0,12.84164325,12.34054944,23.39011362,0,0,5.733667477,5.817862778,0,0,17.56016577,4.736862954,0,28.89355992,12.13273414,0,0,0,65.21,0,4.794537184,0,11.88721133,17.98819623,5.693927995,0,12.13273414,6.9237372,4.983978521,10.47053043,4.936694067,0,15.36140967,0,6.807961073,0.275092593,3.27162037,0,2.347222222,0,0.333333333,13,2,4,0,1,1,0,1,1,4,1,4,0,0,0,0,2,0.9377,47.3469,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.312223264
CC1(CCC2=CC(=C(N=C21)Cl)N)C,5.883518519,0.159398148,5.883518519,0.159398148,0.648126853,196.681,183.577,196.0767261,70,0,0.151728839,-0.39622759,0.39622759,0.151728839,1.538461538,2.230769231,2.923076923,35.49569633,9.904680031,2.314103027,-2.171101594,2.383716569,-2.137538006,6.313767073,0.509373574,2.605497,358.1875328,9.637828202,7.894092169,8.650021115,6.004837183,4.459328017,4.83729249,4.260021392,4.61803448,2.742457624,3.045190939,1.892249612,2.03131951,-0.76,971.3281087,8.821411269,2.612505417,1.29329038,83.11308744,5.733667477,0,5.153109817,0,0,0,0,4.983978521,0,0,25.44841429,24.47146181,5.414990469,11.38131427,0,17.28832616,0,4.983978521,0,32.10410811,5.733667477,22.47685637,0,0,5.733667477,5.687386275,0,11.60093989,4.983978521,11.83581209,0,31.52567551,6.066367068,5.153109817,0,0,38.91,0,0,0,5.414990469,10.84049609,18.53557124,5.563451492,0,6.066367068,18.83145292,17.33460737,0,5.883518519,4.346450617,0.438634259,8.81558327,0,1.95775463,2.200216049,4.385620433,0,0.5,13,2,2,1,0,1,0,1,1,2,1,3,0,0,0,0,2,2.541,55.0064,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.831459316
CC(C)OC1=CC2=NC=CN2C=C1,5.538333333,0.205937264,5.538333333,0.205937264,0.700262007,176.219,164.123,176.094963,68,0,0.139844416,-0.490821631,0.490821631,0.139844416,1.384615385,2.230769231,3,16.48789915,10.38667573,1.987966392,-2.08487017,2.138010135,-2.050476736,5.435129094,0.24217083,2.36682113,405.9718798,9.259148545,7.766777097,7.766777097,6.254020195,4.349029279,4.349029279,3.2217611,3.2217611,1.741163329,1.741163329,1.237002399,1.237002399,-1.51,1415.277895,8.104871401,3.088362668,1.637261455,76.97758307,9.13755756,11.39668905,0,0,0,0,0,4.983978521,0,0,0,19.91384147,24.65689778,6.103966388,4.736862954,5.647177221,0,9.384673127,0,19.95144079,0,30.72326485,0,5.749511833,4.736862954,0,5.749511833,0,15.48863951,0,0,13.8474744,30.72326485,0,5.647177221,0,26.53,0,0,0,6.103966388,0,11.39668905,0,6.196843572,42.77459029,4.983978521,4.736862954,7.489907407,0,4.169612623,0,0.914953704,0.869166667,3.869722222,5.833935185,4.019368859,0,0.3,13,0,3,0,0,0,0,2,2,3,0,3,2,0,0,0,2,2.1215,50.956,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.083569231
C1=CN2C=CN=C2C(=C1)C(C(=O)O)O,10.57825208,-1.526759259,10.57825208,0.296296296,0.724048281,192.174,184.11,192.0534921,72,0,0.336861924,-0.479064637,0.479064637,0.336861924,1.5,2.285714286,3,16.39942925,10.13858007,2.185520458,-2.058640692,2.169841475,-2.112047644,5.763694222,-0.146428867,2.611174105,477.6167319,10.12939203,7.161204288,7.161204288,6.698377303,4.023765501,4.023765501,2.862422609,2.862422609,1.977811296,1.977811296,1.317340875,1.317340875,-1.88,2393.728016,8.706518441,3.115229425,1.233740564,79.24908533,14.6137494,5.647177221,6.103966388,0,0,5.969305288,0,9.778515705,0,0,6.066367068,6.066367068,24.15398221,0,15.00759197,11.61648251,0,9.384673127,0,6.103966388,0,36.28671634,0,0,0,0,0,0,25.5670332,4.794537184,0,11.66741788,30.72326485,0,5.647177221,0,74.83,12.07327168,9.901064579,0,0,11.21062871,0,0,35.12395946,0,4.983978521,5.106527395,1.654259259,0,14.54001134,18.00665722,0.756851852,-1.276759259,3.205648148,3.446664777,0,0,0.111111111,14,2,5,0,0,0,0,2,2,4,2,5,2,0,0,0,2,0.4523,47.7876,1,1,1,0,0,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.460033416
C1CC2=C(C1)N=C(C=C2CO)Cl,9.039783951,0.073981481,9.039783951,0.073981481,0.672978987,183.638,173.558,183.0450916,64,0,0.129223077,-0.391666843,0.391666843,0.129223077,1.5,2.333333333,3.083333333,35.49569604,10.10009324,2.159042629,-2.043110264,2.254622693,-1.957318108,6.290330061,0.280334027,2.546576987,311.6419995,8.552041764,6.678169058,7.434098004,5.80886175,4.090434039,4.468398512,3.041017831,3.428266572,2.281768144,2.475392514,1.730224713,1.963950004,-0.6,931.1475887,8.019146722,3.035222619,1.21130835,76.20248838,5.106527395,5.153109817,0,0,0,0,0,4.983978521,0,0,11.60093989,36.45573492,5.693927995,6.606881965,5.106527395,11.60093989,0,4.983978521,0,25.86934683,0,28.04030786,0,0,0,0,0,11.60093989,10.09050592,19.44852521,0,23.2416526,6.066367068,5.153109817,0,0,33.12,0,0,0,6.606881965,5.153109817,30.51984436,5.563451492,6.066367068,0,4.983978521,16.70746729,0,5.785061728,4.216635802,9.539506173,3.232361111,0,1.75566358,3.174567901,0.073981481,0,0.444444444,12,1,2,1,0,1,0,1,1,2,1,3,1,0,0,0,2,1.716,47.1948,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.168739661
CC(=NC1=CC=CC=N1)N,5.334427438,0.526574074,5.334427438,0.526574074,0.462580589,135.17,126.098,135.0796473,52,0,0.153293479,-0.38732745,0.38732745,0.153293479,1.6,2.4,2.9,14.93909724,10.45916858,1.845303696,-1.898973062,2.028387401,-2.033954763,5.793570494,1.261902368,2.869566967,223.8663521,7.397341225,5.781178537,5.781178537,4.7876937,3.006369552,3.006369552,1.941121155,1.941121155,0.94018272,0.94018272,0.600565378,0.600565378,-1.38,195.625462,6.736009281,2.96088757,1.853879863,59.61614851,5.733667477,0,5.817862778,0,0,0,0,9.976383254,0,0,6.066367068,19.05647134,6.196843572,5.835619786,0,11.65348256,0,4.983978521,10.72607221,6.9237372,0,24.39594478,0,0,5.733667477,5.817862778,0,0,10.81959831,0,0,6.9237372,29.38834951,0,0,0,51.27,0,0,0,0,11.65348256,0,0,19.18694784,12.13273414,9.976383254,5.733667477,0,0,7.894166667,0,5.334427438,1.181666667,5.509924414,1.682314815,1.730833333,0,0.142857143,10,2,3,0,0,0,0,1,1,2,1,3,1,0,0,0,1,1.0902,41.1934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.694098188
CC(C1=CN=C2N1C(=CC=C2)Cl)O,9.41558327,-0.560277778,9.41558327,0.560277778,0.709233451,196.637,187.565,196.0403406,68,0,0.13763851,-0.387104873,0.387104873,0.13763851,1.538461538,2.307692308,3,35.49569629,10.29317919,2.09100684,-2.046077513,2.189867884,-1.97332038,6.293519065,0.193121172,2.785103555,436.1073642,9.422285252,7.106356605,7.862285551,6.198377303,3.998524681,4.376489154,2.90115424,3.288402981,1.937091884,2.232110892,1.313162314,1.570083069,-1.06,1344.638443,8.534349381,3.013215144,1.299428585,80.5965957,5.106527395,10.80028704,0,0,0,0,4.400694606,4.983978521,0,0,17.66730696,19.05647134,0,17.99473795,5.106527395,17.24811711,0,9.384673127,0,13.02770359,0,35.24298259,0,0,0,0,0,11.60093989,14.49120052,0,0,18.72163158,24.39594478,5.153109817,5.647177221,0,37.53,6.103966388,5.106527395,0,0,10.84703781,5.647177221,0,23.58764245,12.13273414,4.983978521,11.60093989,1.728395062,5.959475309,4.119259259,9.976601789,1.462037037,0,5.440836483,1.070555556,1.687283951,0,0.222222222,13,1,3,0,0,0,0,2,2,3,1,4,1,0,0,0,2,2.041,50.8358,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.411380148
